epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
60,498.422,1.2714,0.89531,1.7644,0.92005,0.94766,0.97501,0.62793,1.20706,0.69739,1.92456,0.0088318,0.0088318,0.0088318
61,507.072,1.28196,0.87127,1.7877,0.9773,0.975,0.97526,0.63611,1.19893,0.68028,1.96084,0.008812,0.008812,0.008812
62,515.701,1.24512,0.86491,1.75839,0.93441,0.95,0.97138,0.61119,1.27767,0.7395,2.02208,0.0087922,0.0087922,0.0087922
63,523.825,1.28567,0.90014,1.78558,0.88068,0.885,0.94437,0.48957,1.68195,0.95769,2.51873,0.0087724,0.0087724,0.0087724
64,531.973,1.28654,0.88451,1.79671,0.86921,0.93841,0.94556,0.51946,1.54424,0.85446,2.34722,0.0087526,0.0087526,0.0087526
65,540.073,1.25898,0.85146,1.75349,0.90205,0.795,0.90127,0.56405,1.42299,0.86859,2.2615,0.0087328,0.0087328,0.0087328
66,548.252,1.2373,0.84038,1.76451,0.89089,0.88124,0.93159,0.57049,1.40087,0.8377,2.17751,0.008713,0.008713,0.008713
67,556.397,1.23021,0.84194,1.7479,0.98036,0.94492,0.97622,0.67094,1.09126,0.65435,1.88675,0.0086932,0.0086932,0.0086932
68,565.271,1.24167,0.85661,1.76665,0.97814,0.945,0.97623,0.64653,1.12804,0.69307,1.91129,0.0086734,0.0086734,0.0086734
69,573.41,1.2481,0.8516,1.75745,0.67694,0.69076,0.72642,0.33418,1.97109,1.40607,2.95785,0.0086536,0.0086536,0.0086536
70,581.577,1.27942,0.87138,1.78958,0.95642,0.93466,0.95337,0.6389,1.19005,0.66229,1.9636,0.0086338,0.0086338,0.0086338
71,589.718,1.22643,0.83394,1.74401,0.83106,0.695,0.89792,0.53766,1.3553,1.29651,2.33984,0.008614,0.008614,0.008614
72,597.863,1.22952,0.81828,1.72303,0.96001,0.84446,0.92704,0.59865,1.23634,0.81767,2.06789,0.0085942,0.0085942,0.0085942
73,606.041,1.19979,0.82292,1.69958,0.96231,0.97,0.97412,0.61424,1.24127,0.70104,2.08145,0.0085744,0.0085744,0.0085744
74,614.179,1.19062,0.8017,1.68004,0.9611,0.94773,0.97859,0.61158,1.3653,0.77009,2.17156,0.0085546,0.0085546,0.0085546
75,622.328,1.15383,0.81016,1.67314,0.97349,0.98,0.98102,0.68017,1.08974,0.64454,1.83193,0.0085348,0.0085348,0.0085348
76,631.088,1.14952,0.76727,1.66964,0.97523,0.965,0.96759,0.62456,1.30434,0.71497,2.03654,0.008515,0.008515,0.008515
77,639.317,1.16239,0.78948,1.68108,0.8704,0.89559,0.94981,0.53542,1.54057,0.86862,2.2932,0.0084952,0.0084952,0.0084952
78,647.559,1.15293,0.78659,1.68809,0.95371,0.93611,0.96942,0.62571,1.27395,0.7418,2.0293,0.0084754,0.0084754,0.0084754
79,655.717,1.17059,0.80449,1.6757,0.95485,0.95708,0.97477,0.56996,1.4607,0.77287,2.16807,0.0084556,0.0084556,0.0084556
80,663.832,1.12292,0.78697,1.65553,0.94056,0.965,0.96804,0.64559,1.12613,0.64633,1.88259,0.0084358,0.0084358,0.0084358
81,671.947,1.13041,0.76955,1.68292,0.94454,0.9815,0.98249,0.65036,1.16586,0.65708,1.97284,0.008416,0.008416,0.008416
82,680.099,1.14501,0.77448,1.66828,0.89998,0.94341,0.9582,0.6287,1.24218,0.76678,1.96882,0.0083962,0.0083962,0.0083962
83,688.102,1.10726,0.77626,1.63204,0.92286,0.89163,0.96862,0.57547,1.44572,1.02034,2.23437,0.0083764,0.0083764,0.0083764
84,696.195,1.10871,0.76522,1.63013,0.96041,0.93,0.97178,0.64184,1.2107,0.81111,1.91181,0.0083566,0.0083566,0.0083566
85,704.214,1.10559,0.76389,1.65197,0.97467,0.97628,0.98391,0.68646,1.02871,0.60158,1.77817,0.0083368,0.0083368,0.0083368
86,712.876,1.13043,0.7562,1.65021,0.94938,0.895,0.95379,0.64644,1.17569,0.6907,1.88943,0.008317,0.008317,0.008317
87,720.962,1.08323,0.73748,1.60791,0.90653,0.92987,0.94926,0.59198,1.36495,0.78491,2.29145,0.0082972,0.0082972,0.0082972
88,729.176,1.09786,0.75179,1.60498,0.97474,0.95496,0.97053,0.63346,1.20183,0.72269,1.92021,0.0082774,0.0082774,0.0082774
89,737.292,1.10903,0.75392,1.62826,0.85823,0.73,0.75656,0.49039,1.47918,1.15458,2.33717,0.0082576,0.0082576,0.0082576
90,745.489,1.11939,0.7505,1.62728,0.97451,0.97364,0.98066,0.637,1.30973,0.66476,1.97666,0.0082378,0.0082378,0.0082378
91,753.568,1.10859,0.73208,1.6382,0.84819,0.835,0.85064,0.50825,1.38911,0.97181,2.23308,0.008218,0.008218,0.008218
92,761.688,1.09594,0.73317,1.62166,0.92552,0.955,0.96379,0.5639,1.48396,0.85383,2.19132,0.0081982,0.0081982,0.0081982
93,769.899,1.06768,0.71446,1.60443,0.98654,0.9799,0.9866,0.68415,1.11941,0.61559,1.80514,0.0081784,0.0081784,0.0081784
94,778.063,1.09248,0.72926,1.60372,0.96684,0.98478,0.98711,0.69452,1.0571,0.61851,1.82558,0.0081586,0.0081586,0.0081586
95,786.64,1.05802,0.71238,1.58279,0.97488,0.97451,0.98095,0.66104,1.12063,0.65796,1.86188,0.0081388,0.0081388,0.0081388
96,794.744,1.08791,0.71727,1.59547,0.97538,0.95666,0.98181,0.62666,1.24411,0.65877,2.00863,0.008119,0.008119,0.008119
97,802.829,1.08489,0.73441,1.60371,0.97141,0.93481,0.9678,0.66991,1.06144,0.64443,1.79079,0.0080992,0.0080992,0.0080992
98,811.067,1.06446,0.72402,1.60965,0.96204,0.97037,0.98468,0.65662,1.12464,0.71396,1.81553,0.0080794,0.0080794,0.0080794
99,819.191,1.02811,0.71197,1.55533,0.98365,0.98163,0.99054,0.7018,1.04519,0.60606,1.7424,0.0080596,0.0080596,0.0080596
