epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
184,7154.14,1.87087,2.81423,1.75869,0.19133,0.08689,0.0788,0.03417,1.86794,3.08764,1.86145,0.0063766,0.0063766,0.0063766
185,7192.83,1.86515,2.81739,1.76866,0.19374,0.08621,0.07858,0.03402,1.86736,3.09127,1.86071,0.0063568,0.0063568,0.0063568
186,7231.49,1.87849,2.82761,1.75888,0.18861,0.08192,0.07807,0.0343,1.86686,3.09628,1.86136,0.006337,0.006337,0.006337
187,7270.06,1.85827,2.83729,1.75467,0.1895,0.08124,0.07819,0.03459,1.86754,3.09778,1.86191,0.0063172,0.0063172,0.0063172
188,7309.29,1.84762,2.78057,1.73956,0.19628,0.08555,0.07881,0.03464,1.86748,3.09874,1.86278,0.0062974,0.0062974,0.0062974
189,7348.37,1.8787,2.80746,1.77611,0.18727,0.0791,0.08101,0.03469,1.86803,3.10458,1.86268,0.0062776,0.0062776,0.0062776
190,7387.6,1.86796,2.81783,1.75543,0.18925,0.0791,0.07962,0.03472,1.86749,3.10794,1.86239,0.0062578,0.0062578,0.0062578
191,7426.29,1.86673,2.83743,1.74363,0.18802,0.0791,0.08079,0.03481,1.86658,3.10668,1.86156,0.006238,0.006238,0.006238
192,7465.26,1.84884,2.76198,1.74055,0.19844,0.08475,0.08097,0.0349,1.86661,3.10706,1.86139,0.0062182,0.0062182,0.0062182
193,7504.32,1.85756,2.7908,1.74644,0.19238,0.0791,0.08116,0.03492,1.86762,3.11401,1.86248,0.0061984,0.0061984,0.0061984
194,7543.3,1.84048,2.82288,1.73495,0.19321,0.0791,0.08104,0.035,1.86806,3.11716,1.86256,0.0061786,0.0061786,0.0061786
195,7582.32,1.85055,2.79821,1.75695,0.19819,0.08449,0.08146,0.03512,1.87057,3.12183,1.86422,0.0061588,0.0061588,0.0061588
196,7621.63,1.88117,2.79776,1.76269,0.1906,0.0791,0.0822,0.03533,1.87114,3.12742,1.86446,0.006139,0.006139,0.006139
197,7660.59,1.83833,2.76816,1.74867,0.19881,0.08132,0.08222,0.03502,1.87151,3.13455,1.86405,0.0061192,0.0061192,0.0061192
198,7699.33,1.85228,2.76481,1.74353,0.20561,0.08475,0.08221,0.03552,1.87155,3.13151,1.86428,0.0060994,0.0060994,0.0060994
199,7738.56,1.85245,2.76212,1.74065,0.21329,0.08731,0.08284,0.03556,1.87209,3.13118,1.86417,0.0060796,0.0060796,0.0060796
200,7777.61,1.83889,2.79097,1.73454,0.2082,0.08468,0.08203,0.03599,1.87178,3.13534,1.86421,0.0060598,0.0060598,0.0060598
201,7816.66,1.8814,2.81198,1.74514,0.20955,0.08613,0.08261,0.03596,1.87345,3.13905,1.86533,0.00604,0.00604,0.00604
202,7855.82,1.84697,2.76988,1.72919,0.20695,0.0833,0.08295,0.03619,1.87366,3.1431,1.8653,0.0060202,0.0060202,0.0060202
203,7894.82,1.86085,2.75771,1.74225,0.20718,0.08192,0.08288,0.03633,1.87421,3.14552,1.8661,0.0060004,0.0060004,0.0060004
204,7933.86,1.85877,2.77746,1.73406,0.20581,0.08192,0.08303,0.03576,1.87453,3.14657,1.86621,0.0059806,0.0059806,0.0059806
205,7972.48,1.82989,2.76502,1.70794,0.20938,0.08304,0.08315,0.03595,1.87466,3.14501,1.86555,0.0059608,0.0059608,0.0059608
206,8011.1,1.84296,2.78181,1.74198,0.20722,0.08192,0.08294,0.03596,1.87464,3.14648,1.86559,0.005941,0.005941,0.005941
207,8049.8,1.83907,2.75481,1.72962,0.20552,0.08192,0.08324,0.0361,1.8739,3.14599,1.8658,0.0059212,0.0059212,0.0059212
208,8088.46,1.86125,2.78825,1.73879,0.21103,0.08192,0.08355,0.03592,1.87502,3.14827,1.86611,0.0059014,0.0059014,0.0059014
209,8127.12,1.86821,2.7743,1.75663,0.21201,0.08192,0.08369,0.03575,1.87622,3.14867,1.86604,0.0058816,0.0058816,0.0058816
210,8165.78,1.85343,2.77039,1.75336,0.21283,0.08192,0.08411,0.03551,1.87696,3.15104,1.8664,0.0058618,0.0058618,0.0058618
211,8204.39,1.85029,2.74464,1.7369,0.22241,0.08192,0.08286,0.03608,1.87689,3.15353,1.8672,0.005842,0.005842,0.005842
212,8242.97,1.85981,2.74664,1.74942,0.22055,0.08192,0.08283,0.03577,1.87819,3.15539,1.86611,0.0058222,0.0058222,0.0058222
213,8281.83,1.82099,2.77041,1.72814,0.2261,0.08192,0.08414,0.03613,1.87875,3.15896,1.867,0.0058024,0.0058024,0.0058024
214,8320.66,1.86576,2.78528,1.73681,0.22673,0.08192,0.08526,0.03657,1.87908,3.16126,1.86623,0.0057826,0.0057826,0.0057826
215,8359.9,1.85146,2.79597,1.75128,0.22719,0.08192,0.0843,0.03653,1.88006,3.15921,1.86627,0.0057628,0.0057628,0.0057628
216,8398.53,1.83845,2.72209,1.72725,0.22694,0.08192,0.08533,0.03675,1.87962,3.15959,1.86707,0.005743,0.005743,0.005743
217,8437.47,1.83856,2.77124,1.73212,0.22816,0.08192,0.08622,0.03687,1.87905,3.16097,1.86538,0.0057232,0.0057232,0.0057232
218,8476.47,1.84394,2.80082,1.74411,0.2261,0.08192,0.08616,0.0372,1.87863,3.16095,1.865,0.0057034,0.0057034,0.0057034
219,8515.38,1.845,2.74144,1.72412,0.23209,0.08475,0.08661,0.03723,1.87851,3.16079,1.86417,0.0056836,0.0056836,0.0056836
220,8554.4,1.85613,2.73004,1.7336,0.23447,0.08475,0.08646,0.03725,1.87789,3.15967,1.86363,0.0056638,0.0056638,0.0056638
221,8593.37,1.81334,2.74412,1.71697,0.2266,0.08192,0.08595,0.03743,1.87967,3.16211,1.86489,0.005644,0.005644,0.005644
222,8632.59,1.83211,2.74691,1.73382,0.22917,0.08475,0.0872,0.03746,1.87935,3.16461,1.86345,0.0056242,0.0056242,0.0056242
223,8671.66,1.82339,2.75357,1.72516,0.22287,0.08192,0.08586,0.03721,1.87942,3.16863,1.86355,0.0056044,0.0056044,0.0056044
224,8710.24,1.8142,2.72137,1.70269,0.23105,0.08658,0.08674,0.03731,1.87948,3.16449,1.86321,0.0055846,0.0055846,0.0055846
225,8748.85,1.83367,2.74784,1.73247,0.23439,0.08757,0.08723,0.03754,1.87868,3.1656,1.86256,0.0055648,0.0055648,0.0055648
226,8788,1.84371,2.76015,1.74106,0.23913,0.08757,0.08805,0.03811,1.87929,3.16667,1.86209,0.005545,0.005545,0.005545
227,8827.01,1.83772,2.77262,1.73276,0.24048,0.08757,0.08814,0.03788,1.87882,3.17092,1.86095,0.0055252,0.0055252,0.0055252
228,8865.58,1.83045,2.76318,1.7271,0.23217,0.08192,0.08692,0.03853,1.87747,3.16833,1.86021,0.0055054,0.0055054,0.0055054
229,8904.49,1.83746,2.73829,1.74591,0.23017,0.0791,0.08683,0.03865,1.8781,3.17152,1.86116,0.0054856,0.0054856,0.0054856
230,8943.66,1.85936,2.7773,1.76465,0.2286,0.0791,0.087,0.03802,1.87925,3.17101,1.86079,0.0054658,0.0054658,0.0054658
231,8982.29,1.8493,2.75372,1.74447,0.2413,0.08266,0.0879,0.03842,1.87933,3.17275,1.86084,0.005446,0.005446,0.005446
232,9020.99,1.83105,2.72206,1.71777,0.24751,0.08549,0.08914,0.0387,1.87919,3.17756,1.85926,0.0054262,0.0054262,0.0054262
233,9060.02,1.84192,2.76379,1.7234,0.24475,0.08192,0.0892,0.03947,1.87955,3.17844,1.85832,0.0054064,0.0054064,0.0054064
234,9099.09,1.8405,2.7718,1.72586,0.23976,0.0791,0.08916,0.03928,1.87894,3.1838,1.85899,0.0053866,0.0053866,0.0053866
235,9137.73,1.83312,2.7172,1.74155,0.24572,0.0791,0.08907,0.03935,1.87799,3.18632,1.85789,0.0053668,0.0053668,0.0053668
236,9176.34,1.82501,2.72266,1.70488,0.24283,0.07701,0.08923,0.03927,1.8787,3.18853,1.85849,0.005347,0.005347,0.005347
237,9214.95,1.82711,2.76506,1.72412,0.23152,0.07062,0.0899,0.03929,1.87864,3.1966,1.85894,0.0053272,0.0053272,0.0053272
238,9253.77,1.8349,2.72646,1.72314,0.23531,0.07062,0.08984,0.04001,1.87737,3.1989,1.8586,0.0053074,0.0053074,0.0053074
239,9292.75,1.83155,2.72983,1.72041,0.24281,0.07338,0.08983,0.03953,1.87719,3.19934,1.85756,0.0052876,0.0052876,0.0052876
240,9331.44,1.84925,2.74029,1.7242,0.24415,0.07345,0.08959,0.03989,1.87651,3.2006,1.85693,0.0052678,0.0052678,0.0052678
241,9370.07,1.83176,2.71354,1.71105,0.24452,0.07345,0.0904,0.04026,1.87539,3.20287,1.85665,0.005248,0.005248,0.005248
242,9409.09,1.79463,2.73066,1.7173,0.25524,0.07627,0.09049,0.04056,1.87557,3.19971,1.85564,0.0052282,0.0052282,0.0052282
243,9448.12,1.85288,2.76824,1.73421,0.25022,0.07345,0.0908,0.04037,1.87586,3.20609,1.85451,0.0052084,0.0052084,0.0052084
244,9486.89,1.84267,2.72509,1.73575,0.26495,0.07627,0.09127,0.04061,1.87661,3.20626,1.85564,0.0051886,0.0051886,0.0051886
245,9526.17,1.84821,2.72212,1.72609,0.26604,0.07627,0.0906,0.04005,1.87627,3.21077,1.85537,0.0051688,0.0051688,0.0051688
246,9564.76,1.82813,2.74501,1.72156,0.27332,0.07627,0.09064,0.03993,1.87775,3.21562,1.85602,0.005149,0.005149,0.005149
247,9603.35,1.79774,2.68028,1.71101,0.27478,0.07627,0.09068,0.04008,1.87727,3.2184,1.85572,0.0051292,0.0051292,0.0051292
248,9641.98,1.85544,2.7283,1.7331,0.2683,0.07345,0.09103,0.04003,1.87643,3.21983,1.85519,0.0051094,0.0051094,0.0051094
249,9680.48,1.81897,2.72113,1.71097,0.27142,0.07157,0.09112,0.04034,1.87716,3.22519,1.85476,0.0050896,0.0050896,0.0050896
250,9719.06,1.82331,2.72046,1.71572,0.27096,0.07062,0.09008,0.04008,1.87784,3.23534,1.85591,0.0050698,0.0050698,0.0050698
251,9757.61,1.84365,2.71591,1.73045,0.27198,0.07345,0.08995,0.04007,1.87856,3.23939,1.85619,0.00505,0.00505,0.00505
252,9796.18,1.83421,2.72305,1.72491,0.28886,0.07803,0.09174,0.04006,1.88028,3.24248,1.85605,0.0050302,0.0050302,0.0050302
253,9834.76,1.82268,2.69426,1.70916,0.29091,0.08113,0.09113,0.04017,1.88017,3.24778,1.85553,0.0050104,0.0050104,0.0050104
254,9873.3,1.8232,2.72898,1.70051,0.28025,0.0803,0.08983,0.03993,1.88117,3.25739,1.85625,0.0049906,0.0049906,0.0049906
255,9911.87,1.81609,2.71248,1.70951,0.29381,0.0858,0.08977,0.03988,1.88286,3.26321,1.85734,0.0049708,0.0049708,0.0049708
256,9950.58,1.83868,2.69285,1.74018,0.27141,0.09887,0.09041,0.03998,1.8842,3.26916,1.85817,0.004951,0.004951,0.004951
257,9989.18,1.81292,2.69705,1.72123,0.26469,0.09887,0.09042,0.03959,1.8837,3.27441,1.85788,0.0049312,0.0049312,0.0049312
258,10027.7,1.82665,2.68305,1.71457,0.26074,0.09887,0.09003,0.03952,1.88431,3.2777,1.85783,0.0049114,0.0049114,0.0049114
259,10066.2,1.83699,2.76,1.72948,0.25464,0.09887,0.09037,0.03972,1.8867,3.29183,1.85937,0.0048916,0.0048916,0.0048916
260,10104.9,1.82553,2.6926,1.72312,0.25689,0.09887,0.09082,0.03978,1.88663,3.29084,1.85885,0.0048718,0.0048718,0.0048718
261,10143.6,1.84565,2.72664,1.72275,0.25664,0.09887,0.09087,0.04014,1.88811,3.29269,1.86002,0.004852,0.004852,0.004852
262,10182.4,1.80729,2.64927,1.70606,0.25704,0.09887,0.09062,0.04009,1.88763,3.29721,1.85938,0.0048322,0.0048322,0.0048322
263,10221.1,1.81815,2.72077,1.70659,0.25717,0.09887,0.09061,0.03983,1.88833,3.30868,1.85984,0.0048124,0.0048124,0.0048124
264,10259.6,1.8543,2.71237,1.71771,0.259,0.10452,0.0909,0.03974,1.88776,3.31049,1.85852,0.0047926,0.0047926,0.0047926
265,10298.2,1.81029,2.67451,1.69259,0.25549,0.09605,0.09342,0.04062,1.88814,3.31208,1.85683,0.0047728,0.0047728,0.0047728
266,10337.3,1.8319,2.68111,1.71381,0.26088,0.09887,0.09395,0.04067,1.88689,3.30844,1.8559,0.004753,0.004753,0.004753
267,10376.3,1.83313,2.69883,1.72931,0.2607,0.09887,0.0938,0.04014,1.88729,3.31256,1.85559,0.0047332,0.0047332,0.0047332
268,10415,1.82499,2.67014,1.70788,0.25692,0.09605,0.09336,0.03985,1.88695,3.319,1.85496,0.0047134,0.0047134,0.0047134
269,10453.7,1.8196,2.68002,1.70982,0.25272,0.10452,0.09345,0.03961,1.88693,3.3259,1.85523,0.0046936,0.0046936,0.0046936
270,10492.3,1.79528,2.65426,1.70874,0.27104,0.10452,0.09374,0.03961,1.88794,3.32658,1.85491,0.0046738,0.0046738,0.0046738
271,10530.9,1.84755,2.68608,1.73069,0.26306,0.10452,0.09352,0.03964,1.88725,3.32834,1.8539,0.004654,0.004654,0.004654
272,10569.5,1.84505,2.70916,1.72256,0.26289,0.10169,0.09336,0.03944,1.88515,3.32962,1.85336,0.0046342,0.0046342,0.0046342
273,10608.2,1.83113,2.69248,1.72232,0.26294,0.10169,0.09404,0.04003,1.88498,3.33067,1.8528,0.0046144,0.0046144,0.0046144
274,10646.8,1.82738,2.72969,1.72724,0.25843,0.10337,0.09398,0.0401,1.88614,3.33489,1.85311,0.0045946,0.0045946,0.0045946
275,10685.5,1.81699,2.69112,1.71224,0.25851,0.10169,0.094,0.04014,1.88609,3.34176,1.8528,0.0045748,0.0045748,0.0045748
276,10724.1,1.82348,2.67675,1.7085,0.21392,0.13277,0.09473,0.04036,1.88565,3.34306,1.85194,0.004555,0.004555,0.004555
277,10762.8,1.81742,2.70752,1.70718,0.21156,0.13559,0.09456,0.04024,1.88604,3.34814,1.85211,0.0045352,0.0045352,0.0045352
278,10801.4,1.83518,2.70177,1.70767,0.20382,0.13559,0.09534,0.04016,1.88682,3.35515,1.85206,0.0045154,0.0045154,0.0045154
279,10840,1.82465,2.67128,1.71132,0.21767,0.13559,0.09494,0.04011,1.88562,3.35441,1.85157,0.0044956,0.0044956,0.0044956
280,10878.5,1.79472,2.65691,1.68676,0.24782,0.09605,0.09534,0.03964,1.88563,3.35353,1.85101,0.0044758,0.0044758,0.0044758
281,10917.3,1.82188,2.66884,1.71155,0.25674,0.09322,0.09583,0.03963,1.88399,3.35051,1.85016,0.004456,0.004456,0.004456
282,10956,1.80528,2.68116,1.70774,0.24964,0.0904,0.09488,0.03963,1.88348,3.35708,1.84979,0.0044362,0.0044362,0.0044362
283,10994.6,1.82716,2.6718,1.70058,0.25386,0.0904,0.09467,0.03965,1.88424,3.35971,1.85084,0.0044164,0.0044164,0.0044164
284,11033.3,1.83289,2.70112,1.72596,0.25427,0.0904,0.09516,0.03985,1.88318,3.35819,1.85032,0.0043966,0.0043966,0.0043966
285,11072,1.79734,2.66362,1.6956,0.2612,0.0904,0.09542,0.0398,1.88336,3.35589,1.85038,0.0043768,0.0043768,0.0043768
286,11110.5,1.8049,2.67448,1.69687,0.25694,0.08757,0.09611,0.04014,1.88257,3.35316,1.84963,0.004357,0.004357,0.004357
287,11149.1,1.81809,2.69326,1.68615,0.24921,0.08475,0.09603,0.04029,1.88244,3.35269,1.84901,0.0043372,0.0043372,0.0043372
288,11187.7,1.80579,2.67527,1.70896,0.24487,0.08794,0.09668,0.04056,1.88283,3.35701,1.84862,0.0043174,0.0043174,0.0043174
289,11226.9,1.80511,2.67574,1.70869,0.25638,0.08757,0.09721,0.04081,1.88192,3.35744,1.84858,0.0042976,0.0042976,0.0042976
290,11266,1.78514,2.64574,1.6877,0.25725,0.08757,0.09725,0.04078,1.88171,3.35737,1.84821,0.0042778,0.0042778,0.0042778
291,11304.6,1.83107,2.65682,1.71382,0.26317,0.08757,0.09755,0.04099,1.88174,3.35641,1.84815,0.004258,0.004258,0.004258
292,11343.7,1.80569,2.66967,1.7018,0.24273,0.08757,0.09781,0.04085,1.88259,3.35973,1.84778,0.0042382,0.0042382,0.0042382
293,11382.4,1.83579,2.64788,1.71372,0.24847,0.08757,0.09858,0.04124,1.88237,3.35879,1.84822,0.0042184,0.0042184,0.0042184
294,11421.6,1.82683,2.6595,1.70028,0.24959,0.0904,0.09893,0.04143,1.88215,3.35864,1.84737,0.0041986,0.0041986,0.0041986
295,11460.6,1.78698,2.64813,1.68427,0.25666,0.08974,0.09914,0.04154,1.88247,3.3566,1.8466,0.0041788,0.0041788,0.0041788
296,11499.6,1.7959,2.67203,1.68287,0.25585,0.0904,0.09934,0.04149,1.88319,3.35326,1.84617,0.004159,0.004159,0.004159
297,11538.2,1.79703,2.64464,1.69516,0.25906,0.0904,0.0996,0.0417,1.88316,3.35576,1.84542,0.0041392,0.0041392,0.0041392
298,11577.2,1.80154,2.64397,1.71072,0.25082,0.0904,0.09904,0.04168,1.88421,3.36107,1.84695,0.0041194,0.0041194,0.0041194
299,11615.7,1.78102,2.60604,1.69026,0.2453,0.08757,0.09945,0.04156,1.88342,3.36033,1.84666,0.0040996,0.0040996,0.0040996
300,11654.3,1.79042,2.62542,1.67615,0.23977,0.08757,0.09862,0.04144,1.88437,3.36055,1.8466,0.0040798,0.0040798,0.0040798
301,11692.9,1.80588,2.64177,1.6813,0.23026,0.08757,0.09897,0.04163,1.8843,3.35751,1.84573,0.00406,0.00406,0.00406
302,11731.5,1.79022,2.63576,1.69214,0.23146,0.08757,0.09879,0.04151,1.88386,3.35322,1.8461,0.0040402,0.0040402,0.0040402
303,11770.1,1.81465,2.64351,1.69806,0.23686,0.08757,0.09859,0.04157,1.88421,3.34996,1.84627,0.0040204,0.0040204,0.0040204
304,11808.6,1.80204,2.63005,1.69354,0.24466,0.08757,0.09919,0.04177,1.88522,3.34886,1.84604,0.0040006,0.0040006,0.0040006
305,11847.6,1.79538,2.64198,1.70047,0.23259,0.08757,0.0988,0.0418,1.88513,3.34497,1.84547,0.0039808,0.0039808,0.0039808
306,11886.3,1.79697,2.61493,1.68395,0.23283,0.08757,0.09883,0.04181,1.88566,3.34516,1.84476,0.003961,0.003961,0.003961
307,11924.9,1.79742,2.65586,1.69062,0.23515,0.08757,0.09968,0.04205,1.88521,3.34363,1.84446,0.0039412,0.0039412,0.0039412
308,11963.9,1.82523,2.61151,1.69224,0.23701,0.08951,0.09992,0.04216,1.8871,3.34503,1.84563,0.0039214,0.0039214,0.0039214
309,12002.8,1.80304,2.64832,1.69459,0.23226,0.08757,0.10038,0.04204,1.88698,3.34248,1.84527,0.0039016,0.0039016,0.0039016
310,12041.3,1.81189,2.63471,1.69556,0.23256,0.0904,0.09979,0.04223,1.88521,3.33464,1.84438,0.0038818,0.0038818,0.0038818
311,12080.4,1.79377,2.63585,1.67779,0.23683,0.08757,0.10008,0.04231,1.88616,3.33617,1.8455,0.003862,0.003862,0.003862
312,12119.6,1.77931,2.60692,1.68303,0.23759,0.0904,0.10115,0.04245,1.88776,3.3364,1.84605,0.0038422,0.0038422,0.0038422
313,12158.6,1.81763,2.66398,1.70159,0.23854,0.09322,0.10154,0.04235,1.88826,3.33111,1.84491,0.0038224,0.0038224,0.0038224
314,12197.2,1.78467,2.57975,1.69062,0.23745,0.0904,0.10169,0.04264,1.88854,3.32512,1.84464,0.0038026,0.0038026,0.0038026
315,12236.1,1.76747,2.60962,1.67767,0.2408,0.09322,0.10183,0.04269,1.88841,3.32061,1.84548,0.0037828,0.0037828,0.0037828
316,12275.1,1.80526,2.62409,1.68384,0.23364,0.08757,0.10183,0.04269,1.88832,3.32237,1.8452,0.003763,0.003763,0.003763
317,12314.1,1.77792,2.60424,1.67358,0.24182,0.09322,0.10187,0.04285,1.88923,3.3221,1.84499,0.0037432,0.0037432,0.0037432
318,12353.2,1.81493,2.62416,1.69296,0.25258,0.08475,0.10248,0.04327,1.89055,3.32309,1.84702,0.0037234,0.0037234,0.0037234
319,12392.7,1.79102,2.60452,1.67835,0.23546,0.09135,0.10238,0.04389,1.89166,3.32653,1.8473,0.0037036,0.0037036,0.0037036
320,12431.7,1.78824,2.63551,1.67351,0.23659,0.0904,0.10302,0.04431,1.89202,3.3224,1.84623,0.0036838,0.0036838,0.0036838
321,12470.7,1.79201,2.632,1.67636,0.24149,0.0904,0.1035,0.04433,1.89301,3.31731,1.84615,0.003664,0.003664,0.003664
322,12509.8,1.77275,2.56485,1.67288,0.24045,0.0904,0.10373,0.04446,1.89364,3.31846,1.84609,0.0036442,0.0036442,0.0036442
323,12548.9,1.78835,2.61149,1.67587,0.25294,0.0904,0.10427,0.04498,1.89333,3.31974,1.84508,0.0036244,0.0036244,0.0036244
324,12587.9,1.77716,2.60483,1.67956,0.25028,0.0904,0.10416,0.04469,1.8946,3.3249,1.84616,0.0036046,0.0036046,0.0036046
325,12626.5,1.78189,2.57039,1.66956,0.23671,0.0904,0.10356,0.04466,1.89585,3.33033,1.84711,0.0035848,0.0035848,0.0035848
326,12665.2,1.78238,2.57865,1.68219,0.2373,0.0904,0.10425,0.0446,1.89652,3.33097,1.84698,0.003565,0.003565,0.003565
327,12703.8,1.8057,2.63452,1.68005,0.29559,0.08891,0.10408,0.04473,1.89512,3.33085,1.84583,0.0035452,0.0035452,0.0035452
328,12742.4,1.78782,2.602,1.68118,0.29598,0.0904,0.10398,0.04463,1.89559,3.32788,1.84594,0.0035254,0.0035254,0.0035254
329,12781,1.78049,2.60784,1.67365,0.28901,0.08613,0.10415,0.04483,1.89446,3.32198,1.84573,0.0035056,0.0035056,0.0035056
330,12819.7,1.78756,2.60592,1.66171,0.28049,0.08475,0.10362,0.04447,1.89461,3.3208,1.84538,0.0034858,0.0034858,0.0034858
331,12858.3,1.76033,2.59994,1.66724,0.28478,0.08475,0.10402,0.04457,1.89565,3.3166,1.8455,0.003466,0.003466,0.003466
332,12896.8,1.77029,2.57622,1.67381,0.28502,0.0904,0.10417,0.04468,1.89554,3.315,1.84477,0.0034462,0.0034462,0.0034462
333,12935.4,1.79362,2.60472,1.67463,0.27904,0.08475,0.10471,0.04489,1.89613,3.30855,1.84565,0.0034264,0.0034264,0.0034264
334,12974,1.81183,2.62795,1.70037,0.28727,0.08475,0.10484,0.04497,1.89588,3.30152,1.84482,0.0034066,0.0034066,0.0034066
335,13012.9,1.78951,2.59118,1.67748,0.29517,0.08475,0.10673,0.04517,1.89433,3.29361,1.84339,0.0033868,0.0033868,0.0033868
336,13052,1.76244,2.54112,1.66451,0.29738,0.08757,0.10686,0.04552,1.89231,3.28816,1.84134,0.003367,0.003367,0.003367
337,13091,1.78663,2.57086,1.67426,0.29889,0.08551,0.10716,0.04562,1.89237,3.28179,1.8415,0.0033472,0.0033472,0.0033472
338,13130,1.78011,2.59153,1.67723,0.30453,0.08757,0.10777,0.04543,1.89146,3.27686,1.84056,0.0033274,0.0033274,0.0033274
339,13168.7,1.79229,2.60427,1.67518,0.28501,0.07627,0.10837,0.0458,1.89089,3.26979,1.83866,0.0033076,0.0033076,0.0033076
340,13207.7,1.7957,2.58351,1.68747,0.29319,0.0791,0.10734,0.04521,1.89011,3.26453,1.8377,0.0032878,0.0032878,0.0032878
341,13246.2,1.77783,2.58892,1.6663,0.29683,0.07627,0.10758,0.04491,1.89064,3.2647,1.83817,0.003268,0.003268,0.003268
342,13284.8,1.80218,2.55336,1.68346,0.29251,0.07627,0.1077,0.04511,1.88971,3.25933,1.83742,0.0032482,0.0032482,0.0032482
343,13323.4,1.77125,2.56363,1.66503,0.29069,0.07757,0.10782,0.04499,1.8899,3.25694,1.83693,0.0032284,0.0032284,0.0032284
344,13361.9,1.76779,2.60259,1.66086,0.29201,0.07574,0.1084,0.04519,1.88982,3.25979,1.83648,0.0032086,0.0032086,0.0032086
345,13400.5,1.7758,2.596,1.69052,0.29886,0.07345,0.10876,0.04541,1.89203,3.26316,1.83753,0.0031888,0.0031888,0.0031888
346,13439,1.79259,2.59842,1.67363,0.29507,0.07568,0.10824,0.04493,1.89245,3.27017,1.83803,0.003169,0.003169,0.003169
347,13477.7,1.7904,2.57398,1.67574,0.30215,0.0791,0.10816,0.04474,1.89493,3.27801,1.83954,0.0031492,0.0031492,0.0031492
348,13516.3,1.77559,2.567,1.66837,0.29756,0.07779,0.10791,0.04468,1.89435,3.27898,1.83876,0.0031294,0.0031294,0.0031294
349,13554.9,1.78351,2.57732,1.6712,0.29321,0.07345,0.10783,0.04471,1.89617,3.27597,1.83855,0.0031096,0.0031096,0.0031096
350,13593.5,1.767,2.53944,1.65905,0.28973,0.07345,0.10789,0.04453,1.89634,3.27427,1.83833,0.0030898,0.0030898,0.0030898
351,13631.9,1.77067,2.61677,1.65851,0.29508,0.07345,0.10791,0.045,1.89721,3.26927,1.83845,0.00307,0.00307,0.00307
352,13670.5,1.76627,2.57523,1.66065,0.3055,0.07345,0.10783,0.04476,1.89716,3.27447,1.83833,0.0030502,0.0030502,0.0030502
353,13709,1.78183,2.55186,1.6568,0.30965,0.07345,0.10808,0.04496,1.8979,3.27335,1.83854,0.0030304,0.0030304,0.0030304
354,13747.7,1.77881,2.54263,1.65929,0.31333,0.07345,0.10824,0.04541,1.89745,3.27231,1.83752,0.0030106,0.0030106,0.0030106
355,13786.4,1.8005,2.59966,1.67794,0.3088,0.07345,0.10822,0.04561,1.89638,3.26162,1.83739,0.0029908,0.0029908,0.0029908
356,13824.9,1.78585,2.58983,1.66203,0.30987,0.07345,0.10887,0.04586,1.89575,3.25807,1.83703,0.002971,0.002971,0.002971
357,13863.9,1.79216,2.59141,1.66119,0.31427,0.07345,0.10909,0.04607,1.89497,3.25559,1.83634,0.0029512,0.0029512,0.0029512
358,13902.8,1.77571,2.58287,1.65479,0.31181,0.07345,0.10974,0.04644,1.89411,3.25494,1.83543,0.0029314,0.0029314,0.0029314
359,13941.7,1.76401,2.54821,1.64934,0.3141,0.07345,0.1092,0.04641,1.89486,3.25851,1.835,0.0029116,0.0029116,0.0029116
360,13980.7,1.7896,2.56706,1.66508,0.31383,0.07345,0.10939,0.04651,1.89303,3.25373,1.83474,0.0028918,0.0028918,0.0028918
361,14019.6,1.77426,2.55118,1.6632,0.31201,0.07345,0.10987,0.04668,1.89359,3.25115,1.83513,0.002872,0.002872,0.002872
362,14058.5,1.77304,2.52629,1.65748,0.30664,0.07345,0.11098,0.04721,1.89213,3.24441,1.83406,0.0028522,0.0028522,0.0028522
363,14097.6,1.78477,2.58891,1.67738,0.30612,0.07345,0.11154,0.04787,1.89103,3.24115,1.83453,0.0028324,0.0028324,0.0028324
364,14136.6,1.75933,2.54425,1.66811,0.29917,0.07345,0.11169,0.04827,1.89068,3.23548,1.83372,0.0028126,0.0028126,0.0028126
365,14175.6,1.77432,2.51865,1.6609,0.29967,0.07345,0.11198,0.04844,1.89065,3.23907,1.8343,0.0027928,0.0027928,0.0027928
366,14214.8,1.76304,2.52392,1.65698,0.30295,0.07345,0.11144,0.04836,1.8912,3.24054,1.8345,0.002773,0.002773,0.002773
367,14253.3,1.74957,2.53949,1.64294,0.31575,0.07561,0.11157,0.04854,1.88966,3.24584,1.83356,0.0027532,0.0027532,0.0027532
368,14292.3,1.76831,2.56153,1.66712,0.31266,0.07454,0.11214,0.04881,1.88794,3.24782,1.83259,0.0027334,0.0027334,0.0027334
369,14331.4,1.77544,2.53837,1.66973,0.31296,0.07627,0.11202,0.04866,1.88672,3.24283,1.8327,0.0027136,0.0027136,0.0027136
370,14369.9,1.76735,2.54965,1.64458,0.3136,0.07345,0.11072,0.04841,1.88804,3.253,1.83375,0.0026938,0.0026938,0.0026938
