epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
111,967.997,0.99154,0.6546,1.60006,0.96275,0.96,0.97514,0.68368,1.03904,0.62648,2.14855,0.007822,0.007822,0.007822
112,976.616,0.99254,0.64166,1.62953,0.95944,0.97,0.97554,0.73035,0.87418,0.52141,1.88785,0.0078022,0.0078022,0.0078022
113,985.311,0.96877,0.62624,1.61693,0.94841,0.965,0.97154,0.70886,0.95388,0.57752,1.88305,0.0077824,0.0077824,0.0077824
114,993.974,0.97288,0.64378,1.58959,0.97868,0.955,0.97597,0.73148,0.92636,0.59443,1.87833,0.0077626,0.0077626,0.0077626
115,1002.57,0.99033,0.63666,1.61815,0.93703,0.97,0.97476,0.72398,0.93773,0.66176,1.94385,0.0077428,0.0077428,0.0077428
116,1011.19,0.9696,0.61624,1.57998,0.94661,0.9702,0.98169,0.72978,0.909,0.54816,1.857,0.007723,0.007723,0.007723
117,1019.83,0.99323,0.64374,1.62028,0.95682,0.97328,0.98409,0.70304,0.94669,0.58479,1.88964,0.0077032,0.0077032,0.0077032
118,1028.44,0.94221,0.61525,1.56888,0.9446,0.905,0.97637,0.70018,0.99094,0.59115,1.94869,0.0076834,0.0076834,0.0076834
119,1037.04,0.97364,0.62771,1.59102,0.83555,0.89368,0.97372,0.69229,1.0059,0.6632,1.96316,0.0076636,0.0076636,0.0076636
120,1045.63,0.98341,0.64601,1.59724,0.59001,0.965,0.61722,0.4495,1.17946,2.07434,2.20089,0.0076438,0.0076438,0.0076438
121,1054.27,0.96785,0.63518,1.58156,0.72905,0.84,0.76262,0.57429,0.96531,1.11229,1.95134,0.007624,0.007624,0.007624
122,1062.85,0.99465,0.64024,1.61099,0.94783,0.98209,0.98319,0.70541,0.86707,0.5561,1.86986,0.0076042,0.0076042,0.0076042
123,1071.49,0.97148,0.65201,1.58663,0.9292,0.915,0.96995,0.67688,0.99094,0.6253,1.9959,0.0075844,0.0075844,0.0075844
124,1080.11,0.94167,0.60656,1.56366,0.98245,0.975,0.98839,0.72261,0.89902,0.54332,1.88474,0.0075646,0.0075646,0.0075646
