epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
101,421.246,0.94075,0.64797,1.55902,0.96483,0.94819,0.98336,0.72928,0.87804,0.55787,1.78367,0.00802,0.00802,0.00802
102,425.42,0.90005,0.59261,1.51479,0.98253,0.92303,0.97253,0.7318,0.90127,0.60584,1.83885,0.0080002,0.0080002,0.0080002
103,429.523,0.91171,0.61467,1.53002,0.91765,0.87485,0.94392,0.70441,0.97943,0.88843,1.93142,0.0079804,0.0079804,0.0079804
104,433.626,0.88269,0.6052,1.48589,0.97083,0.93434,0.9678,0.70826,1.0066,0.6314,1.969,0.0079606,0.0079606,0.0079606
105,437.669,0.89075,0.60072,1.50569,0.98586,0.94,0.98622,0.76211,0.87498,0.52733,1.79815,0.0079408,0.0079408,0.0079408
106,441.883,0.8831,0.58174,1.51765,0.95248,0.9144,0.96292,0.74048,0.87569,0.55349,1.79429,0.007921,0.007921,0.007921
107,445.914,0.90951,0.60767,1.52713,0.23091,0.375,0.1609,0.05938,2.84501,3.11063,3.90972,0.0079012,0.0079012,0.0079012
108,449.958,0.90122,0.61906,1.5105,0.91768,0.87722,0.9299,0.60861,1.20326,0.80992,2.22293,0.0078814,0.0078814,0.0078814
109,454.181,0.9289,0.60602,1.53034,0.88096,0.92887,0.95183,0.70704,0.94208,0.63682,1.90294,0.0078616,0.0078616,0.0078616
110,458.289,0.87025,0.58841,1.48648,0.86902,0.86,0.92054,0.66594,0.96261,0.82668,1.93149,0.0078418,0.0078418,0.0078418
111,462.403,0.87459,0.57813,1.47718,0.87792,0.67419,0.767,0.54083,1.20631,1.738,2.17582,0.007822,0.007822,0.007822
112,466.489,0.8861,0.58943,1.51531,0.94598,0.95,0.97597,0.74184,0.82387,0.56554,1.7831,0.0078022,0.0078022,0.0078022
113,470.594,0.90315,0.60188,1.53827,0.90049,0.91,0.95322,0.7001,0.96517,0.64147,1.92315,0.0077824,0.0077824,0.0077824
114,474.66,0.87654,0.61571,1.48787,0.91646,0.87,0.94258,0.68713,0.93279,0.66817,1.92771,0.0077626,0.0077626,0.0077626
115,478.727,0.89301,0.62178,1.51582,0.90799,0.815,0.89352,0.56311,1.30814,1.03386,2.28952,0.0077428,0.0077428,0.0077428
116,482.918,0.86797,0.58042,1.48546,0.92791,0.975,0.97741,0.73426,0.87224,0.5041,1.79025,0.007723,0.007723,0.007723
117,487.01,0.87325,0.57747,1.51042,0.59287,0.79391,0.73721,0.48188,1.31308,1.14253,2.5018,0.0077032,0.0077032,0.0077032
118,491.197,0.8695,0.57393,1.48728,0.92993,0.92562,0.97134,0.70457,0.99248,0.66072,1.96576,0.0076834,0.0076834,0.0076834
119,495.286,0.87618,0.57718,1.48706,0.97039,0.945,0.97601,0.72243,0.93176,0.5459,1.88392,0.0076636,0.0076636,0.0076636
120,499.444,0.87385,0.58098,1.48098,0.69812,0.805,0.7225,0.52226,1.05786,0.82769,2.14228,0.0076438,0.0076438,0.0076438
121,503.481,0.85125,0.57517,1.46191,0.91073,0.895,0.94017,0.65338,1.01033,0.64308,2.02153,0.007624,0.007624,0.007624
122,507.609,0.85443,0.57165,1.47214,0.8507,0.80634,0.87186,0.6251,1.14804,1.05224,2.04573,0.0076042,0.0076042,0.0076042
123,511.722,0.84818,0.57608,1.45127,0.94973,0.94033,0.98797,0.75876,0.83013,0.49602,1.70752,0.0075844,0.0075844,0.0075844
124,515.819,0.8253,0.54927,1.446,0.97254,0.95198,0.9822,0.74883,0.8253,0.48788,1.722,0.0075646,0.0075646,0.0075646
125,520.074,0.82716,0.55592,1.44172,0.97192,0.86918,0.95405,0.72233,0.99796,0.81652,1.93899,0.0075448,0.0075448,0.0075448
126,524.182,0.82877,0.55306,1.47054,0.96827,0.985,0.98822,0.78026,0.78932,0.45773,1.67529,0.007525,0.007525,0.007525
127,528.716,0.83259,0.54343,1.46569,0.93337,0.91564,0.95653,0.72147,0.86785,0.57746,1.87332,0.0075052,0.0075052,0.0075052
128,532.837,0.83897,0.5319,1.45316,0.54388,0.41243,0.39826,0.24067,1.87898,3.71084,2.92441,0.0074854,0.0074854,0.0074854
129,536.97,0.85972,0.55324,1.4845,0.85334,0.885,0.92535,0.64905,1.08478,0.75971,2.06641,0.0074656,0.0074656,0.0074656
130,541.035,0.86317,0.55589,1.48439,0.75618,0.92075,0.96733,0.72726,0.89527,0.75071,1.82326,0.0074458,0.0074458,0.0074458
131,545.201,0.84541,0.54934,1.47188,0.49748,0.57,0.55645,0.30794,1.62106,2.34049,2.61098,0.007426,0.007426,0.007426
132,549.26,0.84941,0.55261,1.45321,0.92253,0.97,0.97619,0.71168,0.9462,0.61202,1.87901,0.0074062,0.0074062,0.0074062
133,553.302,0.82652,0.55521,1.45774,0.94066,0.97,0.98228,0.72106,0.97292,0.52804,1.91014,0.0073864,0.0073864,0.0073864
