epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
63,2547.67,2.15896,2.77054,2.85097,0.32907,0.22059,0.19735,0.0657,1.97923,2.67295,2.88846,0.0087724,0.0087724,0.0087724
64,2588.16,2.18664,2.88078,2.83807,0.31566,0.18179,0.18429,0.06599,2.00271,2.70774,2.90716,0.0087526,0.0087526,0.0087526
65,2628.23,2.13405,2.79934,2.78448,0.3316,0.19118,0.18957,0.06631,1.99853,2.69711,2.91895,0.0087328,0.0087328,0.0087328
66,2668.35,2.18858,2.83811,2.83329,0.31584,0.18529,0.18668,0.06836,1.99819,2.69629,2.8971,0.008713,0.008713,0.008713
67,2708.95,2.16015,2.85711,2.83337,0.30795,0.17353,0.17073,0.06446,1.98283,2.73051,2.8973,0.0086932,0.0086932,0.0086932
68,2749,2.14162,2.77382,2.80651,0.34158,0.19073,0.18862,0.06958,1.97899,2.7026,2.8948,0.0086734,0.0086734,0.0086734
69,2789.26,2.13523,2.80867,2.82562,0.33634,0.20272,0.18542,0.06046,1.98919,2.67801,2.90244,0.0086536,0.0086536,0.0086536
70,2829.25,2.14828,2.77176,2.77926,0.35189,0.20588,0.19521,0.06824,1.9555,2.67358,2.86993,0.0086338,0.0086338,0.0086338
71,2869.19,2.1255,2.7723,2.81642,0.29961,0.17353,0.18378,0.06026,1.97566,2.69077,2.89789,0.008614,0.008614,0.008614
72,2909.43,2.12685,2.79577,2.81936,0.29972,0.22534,0.18179,0.06694,1.96216,2.64372,2.88357,0.0085942,0.0085942,0.0085942
73,2949.54,2.1536,2.80789,2.80928,0.30738,0.22059,0.19947,0.07279,1.95311,2.60203,2.89293,0.0085744,0.0085744,0.0085744
74,2989.92,2.12868,2.74251,2.79748,0.33143,0.21176,0.19995,0.07131,1.97359,2.63189,2.88626,0.0085546,0.0085546,0.0085546
75,3029.82,2.13952,2.78148,2.82323,0.32376,0.19706,0.20098,0.0743,1.96936,2.63818,2.87077,0.0085348,0.0085348,0.0085348
76,3070.3,2.11856,2.76199,2.78478,0.34387,0.16471,0.18002,0.06282,1.98729,2.7289,2.87797,0.008515,0.008515,0.008515
77,3110.31,2.1395,2.75484,2.81208,0.32588,0.2147,0.20337,0.07054,1.97358,2.63794,2.87504,0.0084952,0.0084952,0.0084952
78,3150.32,2.13929,2.79047,2.79644,0.32548,0.20294,0.20039,0.07508,1.96923,2.64738,2.878,0.0084754,0.0084754,0.0084754
79,3190.67,2.13562,2.73026,2.80391,0.32431,0.22059,0.2015,0.07812,1.96128,2.62264,2.88161,0.0084556,0.0084556,0.0084556
80,3231.2,2.1485,2.72618,2.84378,0.29932,0.21176,0.19286,0.07334,1.96059,2.61058,2.86842,0.0084358,0.0084358,0.0084358
81,3271.21,2.11352,2.73296,2.81265,0.2887,0.20174,0.18952,0.07155,1.97358,2.61252,2.86991,0.008416,0.008416,0.008416
82,3311.23,2.12625,2.75798,2.80323,0.34464,0.20572,0.20776,0.07657,1.98386,2.67278,2.88991,0.0083962,0.0083962,0.0083962
83,3351.15,2.12243,2.71588,2.80676,0.3385,0.18824,0.19866,0.07126,1.98114,2.66274,2.88467,0.0083764,0.0083764,0.0083764
84,3391.22,2.11613,2.7449,2.79068,0.31777,0.2,0.19421,0.07056,1.97342,2.63475,2.88119,0.0083566,0.0083566,0.0083566
85,3431.2,2.1478,2.72655,2.81953,0.29976,0.19118,0.18903,0.07074,1.98272,2.62575,2.89024,0.0083368,0.0083368,0.0083368
86,3471.16,2.13656,2.71368,2.82187,0.2817,0.20294,0.18413,0.06767,1.98666,2.63726,2.89428,0.008317,0.008317,0.008317
87,3511.2,2.12119,2.71933,2.80438,0.27993,0.20925,0.18144,0.06835,1.98289,2.64349,2.88936,0.0082972,0.0082972,0.0082972
88,3551.13,2.12013,2.72457,2.78236,0.28996,0.19412,0.17508,0.0661,1.99408,2.68264,2.90469,0.0082774,0.0082774,0.0082774
89,3591.15,2.11956,2.67552,2.79436,0.2933,0.21483,0.18622,0.06992,1.98648,2.64936,2.89991,0.0082576,0.0082576,0.0082576
90,3631.12,2.12584,2.74836,2.78806,0.31378,0.21471,0.18336,0.07179,1.97813,2.66725,2.89614,0.0082378,0.0082378,0.0082378
91,3671.15,2.12157,2.66303,2.76802,0.30858,0.20588,0.1851,0.06987,1.97583,2.64542,2.88868,0.008218,0.008218,0.008218
92,3711.05,2.12728,2.72371,2.78741,0.30507,0.21765,0.18365,0.06701,1.96953,2.64591,2.87985,0.0081982,0.0081982,0.0081982
93,3751.04,2.1343,2.73347,2.78847,0.30823,0.21176,0.18771,0.06661,1.96968,2.65543,2.87948,0.0081784,0.0081784,0.0081784
94,3790.96,2.11709,2.71231,2.80434,0.34857,0.21765,0.20256,0.06889,1.97131,2.65761,2.88123,0.0081586,0.0081586,0.0081586
95,3830.96,2.10571,2.73889,2.78663,0.31853,0.20294,0.19318,0.06954,1.97071,2.66073,2.88339,0.0081388,0.0081388,0.0081388
96,3870.89,2.13396,2.76773,2.81602,0.31631,0.20294,0.19933,0.06866,1.9648,2.6512,2.88851,0.008119,0.008119,0.008119
97,3910.87,2.1309,2.72408,2.80134,0.3204,0.21471,0.19983,0.0728,1.96416,2.63886,2.88568,0.0080992,0.0080992,0.0080992
98,3950.91,2.11907,2.68256,2.80143,0.3311,0.21765,0.20593,0.0739,1.96642,2.63639,2.88823,0.0080794,0.0080794,0.0080794
99,3990.88,2.11635,2.70493,2.78087,0.32799,0.20588,0.20747,0.07378,1.96312,2.6465,2.88729,0.0080596,0.0080596,0.0080596
100,4030.89,2.12155,2.70663,2.78068,0.33391,0.21765,0.20885,0.07588,1.96403,2.639,2.88634,0.0080398,0.0080398,0.0080398
101,4070.87,2.0916,2.65991,2.76821,0.3259,0.21471,0.204,0.0744,1.96349,2.63899,2.88665,0.00802,0.00802,0.00802
102,4110.79,2.09607,2.70493,2.79698,0.3068,0.20882,0.19852,0.07396,1.96452,2.63063,2.88548,0.0080002,0.0080002,0.0080002
103,4150.81,2.10122,2.61161,2.77934,0.29984,0.20588,0.19747,0.07346,1.96627,2.62956,2.88876,0.0079804,0.0079804,0.0079804
104,4190.79,2.11231,2.67084,2.78799,0.29925,0.20588,0.19966,0.07558,1.97222,2.63241,2.88889,0.0079606,0.0079606,0.0079606
105,4230.72,2.10642,2.67395,2.78783,0.29785,0.20294,0.20383,0.07893,1.968,2.62522,2.88571,0.0079408,0.0079408,0.0079408
106,4271.13,2.11434,2.6432,2.77591,0.29365,0.20294,0.20046,0.07663,1.97106,2.62861,2.88658,0.007921,0.007921,0.007921
107,4311.06,2.10256,2.65717,2.79345,0.29446,0.20588,0.19991,0.077,1.96662,2.62511,2.8828,0.0079012,0.0079012,0.0079012
108,4351.01,2.12991,2.70838,2.79348,0.30649,0.20882,0.20562,0.0791,1.96226,2.62058,2.88208,0.0078814,0.0078814,0.0078814
109,4391.47,2.1045,2.64661,2.7592,0.30954,0.20965,0.20893,0.08177,1.95574,2.62326,2.87537,0.0078616,0.0078616,0.0078616
110,4432.01,2.11711,2.70446,2.7874,0.33044,0.22059,0.20892,0.08136,1.95362,2.63018,2.87211,0.0078418,0.0078418,0.0078418
111,4471.94,2.1251,2.6987,2.81183,0.33118,0.22353,0.20985,0.08214,1.95145,2.63277,2.86682,0.007822,0.007822,0.007822
112,4512.55,2.09985,2.65766,2.77483,0.3313,0.22647,0.20749,0.08148,1.95208,2.63025,2.86382,0.0078022,0.0078022,0.0078022
113,4552.64,2.09739,2.70512,2.77238,0.33795,0.22647,0.20928,0.0809,1.95346,2.64018,2.86636,0.0077824,0.0077824,0.0077824
114,4592.66,2.10371,2.65092,2.77826,0.33629,0.22941,0.2102,0.0813,1.95453,2.64114,2.86673,0.0077626,0.0077626,0.0077626
115,4632.78,2.09312,2.63971,2.77851,0.33183,0.22647,0.20555,0.07779,1.95577,2.64707,2.86723,0.0077428,0.0077428,0.0077428
116,4672.84,2.11927,2.70969,2.78563,0.32886,0.22647,0.20669,0.07778,1.95498,2.65198,2.86984,0.007723,0.007723,0.007723
117,4712.96,2.11352,2.68735,2.77297,0.33993,0.22647,0.20635,0.07688,1.95642,2.65243,2.87375,0.0077032,0.0077032,0.0077032
118,4753.1,2.11899,2.6665,2.78987,0.34358,0.2263,0.20613,0.07837,1.95236,2.64916,2.87278,0.0076834,0.0076834,0.0076834
119,4793.22,2.13897,2.66618,2.80335,0.34663,0.22941,0.20661,0.07866,1.95152,2.64677,2.87605,0.0076636,0.0076636,0.0076636
120,4833.23,2.1039,2.72465,2.76706,0.33607,0.22353,0.20573,0.07856,1.95034,2.64794,2.87818,0.0076438,0.0076438,0.0076438
121,4873.16,2.09864,2.65223,2.76146,0.34246,0.22977,0.207,0.08,1.94909,2.6486,2.88056,0.007624,0.007624,0.007624
122,4913.26,2.09702,2.70535,2.75492,0.33607,0.22353,0.20709,0.07969,1.94926,2.64704,2.88194,0.0076042,0.0076042,0.0076042
123,4953.6,2.12638,2.6961,2.75958,0.3308,0.22536,0.20511,0.07861,1.94868,2.64767,2.88179,0.0075844,0.0075844,0.0075844
